Date,RTGS_Vol,RTGS_Val,NEFT_Vol,NEFT_Val,AePS_Vol,AePS_Val,UPI_Vol,UPI_Val,IMPS_Vol,IMPS_Val,NACH Credit_Vol,NACH Credit_Val,NACH Debit_Vol,NACH Debit_Val,NETC_Vol,NETC_Val,BBPS_Vol,BBPS_Val,CTS_Vol,CTS_Val,CreditCard_POS_Vol,CreditCard_POS_Val,CreditCard_Ecommerce_Vol,CreditCard_Ecommerce_Val,DebitCard_POS_Vol,DebitCard_POS_Val,DebitCard_Ecommerce_Vol,DebitCard_Ecommerce_Val,PPI_POS_Vol,PPI_POS_Val,PPI_Ecommerce_Vol,PPI_Ecommerce_Val,NFS_ATM_Vol,NFS_ATM_Val,AePS_microATM_Vol,AePS_microATM_Val,Government_Securities_Clearing_Vol,Government_Securities_Clearing_Val,Forex_Clearing_Vol,Forex_Clearing_Val,Rupee_Derivatives_Vol,Rupee_Derivatives_Val,GSC_Holiday,Year,Month,Month_Name,FY
2026-03-01,2.17555,26860.403538885,201.16955,35566.199628024,0.476,21.39,7554.18,97525.53,116.32,19261.41,6.710000000000001,1050.26,28.1,3307.98,128.11,254.4,87.1177,0.04,,5096.5114969,27.98641,,,1415.5194517,18.95216,2052.7234675,,579.1048207,6.90754,274.1824471,,16.858909999999998,92.98,17.5332663,28.46,4378.32,,822.85,,,,,False,2026,3,March,FY2025-26
2026-03-02,15.60418,1161939.87131958,500.3848,281348.74247946497,0.592,27.450000000000003,8015.62,131735.46,148.99,32092.73,224.05,16922.3,123.59,12723.07,110.67,215.88,112.04376,0.04,24.29,7370.1588684,48.85495,32786.2,,2719.5215631,29.89322,5177.6919235000005,,948.7320043,5.095020000000001,672.3564684,,28.8357951,107.11,71.86159440000002,37.01,5525.22,0.09862,1118.1,0.12074,909864.905,0.00814,557208.58,False,2026,3,March,FY2025-26
2026-03-03,7.39062,187675.309303154,344.42309,105274.388270919,0.588,24.81,7409.39,98434.71,118.87,22291.22,65.97,3328.13,201.53,14401.57,92.84,189.68,97.00529,0.03,16.5,5637.8196896,21.15521,23025.85,,1055.3375877,16.84153,2157.9854583,,415.4261903,7.61169,313.5692053,,24.4951883,91.98,32.1742421,30.81,4502.58,,884.2,,,,,False,2026,3,March,FY2025-26
2026-03-04,7.93363,746366.767643726,250.79061,127824.684665464,0.264,10.6,6874.84,90761.63,108.07,22278.66,90.66,4271.29,95.13,10539.86,82.67,160.22,86.67968,0.04,12.54,5471.7247711,32.760040000000004,15772.44,,1795.2459067,22.006030000000003,4096.2785117,,627.2180903999999,5.39687,479.0340394,,17.565808,74.46,79.0469327,17.17,3512.71,0.08602,491.6,0.10681,926290.2724332,0.00972,578368.65,False,2026,3,March,FY2025-26
2026-03-05,13.33178,995697.9425359588,290.12313,199303.254138363,0.509,20.96,7395.89,107158.79,126.52,27009.94,74.8,5867.72,323.78,38269.77,101.93,185.3,107.60046,0.04,19.96,6461.0025293,27.51585,26161.68,,1578.4681164,20.592730000000003,3279.7003103000006,,623.2179296,3.2509900000000003,426.561972,,23.905041599999997,94.52,93.5205335,29.45,4742.87,0.10623,882.48,0.15803,959237.6466275,0.00829,616792.4600000001,False,2026,3,March,FY2025-26
2026-03-06,13.80448,1017421.175298232,325.44727,202502.941133948,0.54,23.12,7405.37,103910.72,128.1,26462.25,69.59,7070.5199999999995,34.09,6649.32,114.39,218.44,105.65306,0.04,20.34,6398.7542934,30.11041,27787.48,,1820.2604599,21.805470000000003,3798.3803208,,660.0827764000001,7.81533,460.7536904,,26.644740499999997,95.55,77.4608853,30.82,4795.54,0.10905,934.21,0.14725,923006.642,0.01026,602063.61,False,2026,3,March,FY2025-26
2026-03-07,11.84631,269889.96610399504,383.70449,136117.032711584,0.549,24.52,7599.69,105378.62,119.82,25222.95,89.92,7836.84,105.94,13213.52,123.33,235.91,105.11194,0.04,18.8,6415.9184429,28.21103,26081.87,,1513.71311,19.67576,2614.9061252,,589.3831222,8.36279,344.743604,,28.8529073,101.67,94.6988966,29.4,5118.28,0.00138,913.07,0.0,13770.37,0.0,0.0,False,2026,3,March,FY2025-26
2026-03-08,1.97322,22254.172997018,180.12954,27626.608003538,0.585,24.97,7384.21,81073.89,93.46,14174.57,141.37,5788.3,29.8,2796.79,125.53,243.21,82.77242,0.04,,3942.1868092,27.0595,,,1352.8640364,18.23719,1914.3837232,,531.3615862,6.82562,247.6112536,,17.0651162,93.05,34.4785219,26.19,4314.83,,806.43,,,,,False,2026,3,March,FY2025-26
2026-03-09,14.37372,911018.68256125,322.24266,171369.570423108,0.62,27.04,7536.15,112655.96,131.78,28331.52,143.79000000000002,7274.06,57.91,6264.8,113.74,222.35,105.53229,0.04,19.56,5551.6243651,47.04452,25813.72,,2690.2473120000004,28.42587,6143.9754768,,897.1757677,5.41363,630.5148539,,26.488976300000004,98.1,70.3554349,35.43,4888.81,0.08709,1151.95,0.164475,943641.526,0.01092,725548.49,False,2026,3,March,FY2025-26
2026-03-10,14.20246,962721.116723878,334.23703,183283.372007762,0.62,26.72,7563.09,109885.32,129.96,27785.47,356.11,12156.39,211.64,28070.4,119.73,239.95,113.30653,0.04,22.21,6033.4088648,29.769730000000003,29483.12,,1701.9515408000002,21.24139,3441.8057697,,611.6566333999999,9.330339999999998,461.9297189,,26.6392899,99.18,74.3618902,35.9,4957.58,0.08329,1185.34,0.13221,936221.410459,0.01074,611894.2,False,2026,3,March,FY2025-26
2026-03-11,13.68013,953592.6414680078,310.04136,193241.901081796,0.66,27.29,7528.3,104165.98,127.85,26146.26,264.74,10332.28,28.5,5594.97,120.18,242.97,108.67178,0.04,20.94,5199.6091952,30.31685,27897.84,,1622.9889232,22.13696,3031.1753977,,620.1091203,9.465150000000001,402.7031636,,26.579647500000004,97.29,88.497892,42.41,4785.74,0.087,1264.14,0.161185,911641.348,0.01138,560355.9099999999,False,2026,3,March,FY2025-26
2026-03-12,13.50342,1020260.456662688,306.55728,197485.418265677,0.599,24.87,7411.82,99749.33,122.12,25086.14,95.0,6870.33,32.05,6021.36,122.18,246.47,105.38518,0.04,19.62,4801.5105058,31.266229999999997,27520.46,,1610.036307,22.478989999999996,3199.8544223,,632.1828413999999,9.457490000000002,457.8297795,,24.434026000000003,91.03,89.8167356,38.82,4429.0,0.10192,1108.13,0.166375,937949.4511846,0.01014,576296.34,False,2026,3,March,FY2025-26
2026-03-13,15.04784,1293059.035696561,349.0388,240729.03980039,0.639,25.46,7408.48,96563.24,119.91,25291.25,1117.34,28869.63,23.52,6287.87,122.5,248.74,98.89552,0.04,18.81,4415.6491311,31.72445,25978.2,,1612.0396163,22.224389999999996,4092.4242353,,647.9982195,9.445800000000002,413.3655425,,25.593314399999997,89.28,82.6151968,36.4,4275.13,0.08716,1026.6,0.140895,912714.17,0.01071,598699.27,False,2026,3,March,FY2025-26
2026-03-14,5.02966,59687.08753816,201.24298,49758.337287984,0.901,33.650000000000006,7464.16,92196.0,112.95,21137.21,149.0,3767.33,10.59,1321.0,130.13,257.36,90.37632,0.05,,4025.8205072,29.26046,,,1421.0748729000002,19.71935,2008.1297503,,596.5236923,9.36739,286.9899032,,28.1079939,92.6,34.2739088,65.21,4353.59,,1681.41,,,,,False,2026,3,March,FY2025-26
2026-03-15,2.02612,22353.764211961,172.32844,26560.471470563,0.806,28.23,7320.09,77673.68,94.5,13813.43,4.56,332.5,81.79,9015.69,126.56,250.38,77.73021,0.04,,2996.0552861,27.94688,,,1292.0784899,17.8245,1858.6660492,,520.4185192,7.137779999999999,226.9498705,,17.4858699,82.77,17.4617254,44.79,3629.17,,1130.76,,,,,False,2026,3,March,FY2025-26
2026-03-16,16.83086,1154725.498319907,337.12573,226999.87442105697,0.81,29.43,7341.59,100286.48,125.24,26076.98,170.47000000000003,7801.87,86.78,8994.55,115.93,230.77,99.20667,0.04,27.05,4046.8283345,48.90208,34598.81,,2524.8646896,28.045879999999997,7723.7996363,,895.9091122,5.69536,551.203867,,25.9421899,87.25,66.64410210000001,53.69,4129.17,0.07245,1446.27,0.151995,927745.7984244,0.00951,606498.5700000001,False,2026,3,March,FY2025-26
2026-03-17,15.12306,967647.816515617,303.41795,198637.486741164,0.77,28.06,7319.94,96510.62,121.96,24899.84,41.379999999999995,7475.68,23.84,6079.16,116.98,238.13,93.54417,0.04,28.17,3993.6049599,28.05767,35987.7,,1420.6379307000002,20.31884,2839.8958161,,583.3177473,9.71023,397.3380894,,25.6481803,85.84,76.6277001,46.65,4061.62,0.06821,1263.84,0.141905,915427.703,0.00579,605243.5,False,2026,3,March,FY2025-26
2026-03-18,15.21147,1199057.236954699,308.55902,218232.675050452,0.77,27.73,7495.86,95489.75,120.89,24996.58,65.24,8686.210000000001,38.79,7354.01,120.08,242.84,88.5729,0.04,23.07,3722.8604757,29.60076,34197.25,,1439.4846092,20.99101,2753.7093943,,596.5884327,9.740109999999998,392.5640144,,26.9407641,86.36,87.9099651,41.32,4021.06,0.06312,1113.75,0.137885,901861.7575334002,0.00818,566559.0800000001,False,2026,3,March,FY2025-26
2026-03-19,9.69625,247395.25998137397,250.23001,114593.799339341,0.698,25.38,7123.11,87386.11,109.62,20747.35,74.64,3924.31,15.48,2844.85,113.5,234.03,78.05484,0.04,13.5,3184.6682658,23.16796,18509.89,,1283.3853796,17.02731,1904.0437385,,583.2321687,9.546349999999999,274.5300103,,23.1179847,79.59,38.222621,35.79,3658.49,,971.86,,,,,False,2026,3,March,FY2025-26
2026-03-20,15.28811,1237935.047401095,303.99255,222881.643813539,0.708,25.49,7289.92,91930.06,118.42,23822.83,128.3,10716.63,63.05,10194.72,113.85,222.5,82.45837,0.04,19.63,3945.4318467,39.2776,26733.66,,2092.5022363,24.02479,4525.502504,,823.9922173,8.52387,477.5163853,,25.6298289,84.77,112.0159337,34.72,3904.44,0.07422,948.14,0.1279,914561.8392218,0.00973,516529.93,False,2026,3,March,FY2025-26
2026-03-21,4.93045,79376.86524409501,203.46856,64963.618860922,0.617,22.2,6753.2,73441.55,95.18,16118.3,49.61,1833.52,16.08,2786.24,115.28,217.64,70.3654,0.04,4.98,3270.7191074,27.62857,6330.09,,1348.5147334,17.2632,1838.9987696,,584.6177335,8.334159999999999,239.8205552,,20.5244524,76.09,82.858179,26.09,3315.14,,704.96,,,,,False,2026,3,March,FY2025-26
2026-03-22,1.90954,20064.460031467,155.79358,24369.613296142,0.705,23.71,6878.66,66078.72,88.43,11534.35,1.79,177.16,20.53,1204.04,122.34,228.51,62.15813,0.05,,2550.4100059,27.9657,,,1314.7723925,16.62576,1556.309035,,534.4930195,6.04175,188.96587140000003,,15.8973526,72.17,19.9357615,26.6,2969.97,,697.34,,,,,False,2026,3,March,FY2025-26
2026-03-23,17.44826,1135899.833526028,404.89455,243870.32852534705,0.75,27.51,7121.26,95601.77,122.02,26107.51,113.39,10061.17,22.79,6447.63,117.43,224.91,83.09544,0.04,22.85,4194.3859191,49.77285,31391.26,,2717.7486457,26.89943,5171.5682898,,1009.8556479,5.77791,531.2092171,,26.590008199999996,79.07,28.5940865,33.37,3637.84,0.07842,948.1,0.136935,908093.04,0.01222,626036.1799999999,False,2026,3,March,FY2025-26
2026-03-24,16.46719,1241845.389041314,320.79655,235643.19529090897,0.749,27.55,7086.88,91609.73,115.39,25131.53,239.07,10869.58,21.75,6205.25,117.7,234.82,77.75529,0.04,27.27,3957.5713512,30.35371,38900.44,,1729.4444924,20.64907,3043.7175276999997,,764.7869696999999,9.76806,426.2392172,,26.8965813,78.69,113.4001051,31.95,3633.94,0.08338,915.65,0.17422,918391.7161263,0.00757,618301.8300000001,False,2026,3,March,FY2025-26
2026-03-25,17.53131,1447497.6212965313,340.04867,311720.281153408,0.78,28.35,7258.82,96046.1,118.83,26761.38,141.91,11073.24,57.33,8597.41,120.54,242.69,83.40654,0.04,23.55,4391.3247477,31.713010000000004,35667.6,,1741.372001,21.31568,3148.34278,,775.2319639000001,9.41422,444.63524070000005,,26.1641973,81.93,70.12154050000001,32.28,3800.89,0.07893,914.32,0.156325,922059.1762484,0.00671,619623.8500000001,False,2026,3,March,FY2025-26
2026-03-26,12.1539,296056.936718681,270.97776,184096.340353598,0.849,30.75,7108.66,87058.06,110.75,23760.47,126.79,9233.560000000001,11.8,4098.38,119.15,246.62,73.60089,0.04,11.98,3706.7264675,24.52126,21597.05,,1281.2501146999998,17.61697,2304.2818297,,577.5715574999999,9.39098,326.8275923,,23.0040957,78.58,61.0323612,32.83,3632.35,,923.21,,,,,False,2026,3,March,FY2025-26
2026-03-27,18.80321,1904796.2217207632,329.29056,324852.055907563,0.749,27.03,6979.29,86786.3,114.65,25631.32,184.87,13424.59,28.46,7187.9,120.08,247.1,77.5539,0.05,21.3,4216.0021335,39.82185,32440.7,,2158.0934288,24.13296,3890.0359307,,851.4718995,7.71615,539.2673865,,23.8476562,76.38,123.1497318,29.03,3534.91,0.07242,817.48,0.165125,928392.704667,0.00708,666115.01,False,2026,3,March,FY2025-26
2026-03-28,6.66713,84128.55041408898,224.08636,80591.379205167,0.839,30.74,7156.36,85443.62,110.82,22401.85,126.3,4282.23,59.31,3069.76,127.66,251.94,76.11102,0.05,,3864.0803429,28.81589,,,1439.6070257,18.49556,2112.7992778999997,,623.8259418,8.99796,305.9085088,,21.8086113,79.19,22.52753,30.4,3653.48,,859.89,,,,,False,2026,3,March,FY2025-26
2026-03-29,2.86242,32367.755489635,171.90918,34409.701157404,0.795,26.14,7067.47,71210.24,94.44,14905.36,35.35,1138.9199999999998,3.72,538.37,127.56,250.55,64.07527,0.05,,3233.4524838,27.75566,,,1328.8759133,16.12737,1785.9874234,,526.9844889000001,4.59558,230.6000135,,16.1371811,72.23,14.2397493,25.09,3030.32,,659.81,,,,,False,2026,3,March,FY2025-26
2026-03-30,25.83312,2454674.0544133787,516.29097,597085.590508669,0.842,30.94,7259.87,109254.3,136.07,35109.62,329.6,25930.63,39.95,10284.86,117.28,230.94,91.34269,0.04,36.18,6477.9114309,47.8744,53998.5,,2658.3029442,26.54208,5049.9202273,,962.4131781,7.46771,684.3711271,,19.6133498,82.84,27.2153933,33.75,3933.33,0.07384,965.68,0.270895,837678.988459,0.0076,2754086.44,False,2026,3,March,FY2025-26
2026-03-31,18.77365,604491.957061147,477.68783,400664.700383748,0.881,33.85,7298.91,109539.76,154.86,35785.9,175.38,16967.36,29.83,6378.7,117.73,238.0,91.33011,0.04,18.79,6307.9108228,20.90641,33061.19,,1208.2846992,16.34336,2823.1536176000004,,534.6569039,9.84963,469.4486629999999,,18.718971699999997,86.88,15.0191488,33.54,4204.49,,977.0,,,,,False,2026,3,March,FY2025-26
2026-04-01,2.12429,49535.750543948,68.93133,49039.73237645901,0.515,25.6,7390.16,105071.07,200.32,29382.1,87.0,3259.94,50.75,4967.51,115.4,237.21,90.60201,0.04,,5525.2608559,21.67458,,,1151.5451813000002,18.031930000000003,2299.8374122,,553.3505455,8.077969999999999,340.9231542,,13.1439836,87.2,26.7196262,31.68,4148.19,,938.82,,,,,False,2026,4,April,FY2026-27
2026-04-02,17.54668,1831653.208400928,456.8297,320099.15996493,0.583,27.79,7837.44,125111.99,161.79,33218.69,174.5,20083.32,87.82,11104.98,117.4,238.17,105.50559,0.04,22.5,6919.8138121,41.5345,39848.86,,2421.9756387,27.134210000000003,5584.011839000001,,915.7823092,9.540540000000002,760.5953544,,24.5514323,99.03,67.2924875,36.71,5146.75,0.06735,1127.2,0.199395,878537.2031199,0.00976,1056167.39,False,2026,4,April,FY2026-27
2026-04-03,5.94659,119018.435728826,226.91593,78339.17026776899,0.601,29.11,7481.77,101165.26,122.31,22644.6,49.16,1743.5500000000002,189.94,13131.2,123.02,245.75,97.31624,0.05,11.79,5718.7223518,22.83676,19405.17,,1247.0263303,17.03258,2361.6695283,,543.3412338999999,9.32741,320.52020899999997,,24.2592774,92.14,49.3603478,34.53,4666.55,,1054.74,,,,,False,2026,4,April,FY2026-27
2026-04-04,12.656,362155.966176736,286.75603,136676.829351129,0.562,26.49,7752.72,111899.57,133.25,27386.86,42.4,5621.53,88.7,11205.56,122.93,242.74,96.50636,0.05,21.74,6180.0839917,27.31095,34780.74,,1491.7299778,19.75268,2690.2823085,,642.0738489,7.30391,321.8860707,,23.316738,97.66,91.7971393,33.54,4955.14,0.00201,1015.85,0.0,30423.63,0.0,0.0,False,2026,4,April,FY2026-27
2026-04-05,1.99765,22621.563120949,178.18879,28834.199396034004,0.526,22.66,7579.81,88194.87,106.3,16239.04,4.84,811.15,272.22,33098.36,124.29,241.7,80.26185,0.05,,4249.4428092,27.26017,,,1387.6081236,17.75178,1858.3984685,,527.6053861,7.39134,238.9640041,,18.5001095,87.81,44.4495271,26.93,4085.52,,760.07,,,,,False,2026,4,April,FY2026-27
2026-04-06,14.59857,1110978.5102133192,338.0348,202742.19334888895,0.592,27.12,7575.5,111242.92,134.31,28269.77,172.44,6364.17,96.81,8588.72,112.85,221.86,100.09897,0.05,26.74,5627.1490746,55.2914,38555.57,,3271.7123849,32.259420000000006,5992.7249084,,1136.0068961,5.93529,693.3476565999999,,24.5915675,94.21,66.5107037,35.53,4740.85,0.07016,1079.97,0.152665,852008.3667688,0.0101,760953.79,False,2026,4,April,FY2026-27
2026-04-07,13.53949,904963.453973543,408.14594,182641.121731966,0.601,27.33,7448.11,107032.89,130.5,26868.87,286.11,10377.15,131.44,14638.06,111.17,227.11,100.13067,0.04,24.18,5799.0701825,25.79303,37103.48,,1522.0047163,20.58519,3493.8894345999997,,639.1245993,8.65855,442.2135494,,23.6905257,95.59,81.45759999999999,34.2,4800.03,0.0845,1037.8,0.18303,836981.5658843,0.01163,684329.0000000001,False,2026,4,April,FY2026-27
2026-04-08,12.84963,880012.4675896231,310.43416,236773.878697531,0.671,30.04,7697.64,109088.26,130.1,26549.96,99.99000000000001,6111.0,41.77,6784.5,112.94,232.29,96.43671,0.04,21.44,5150.0034183,28.47329,34698.31,,1673.4624519,21.42394,3231.4257881000003,,682.2044092,10.91595,440.3620928,,26.688128099999997,99.8,60.8291133,37.72,5010.49,0.08563,1117.22,0.14463,856760.1260646,0.01542,673697.62,False,2026,4,April,FY2026-27
2026-04-09,12.31764,999694.1543577141,284.54899,202018.21967338,0.681,29.68,7598.49,105437.82,128.76,25703.78,35.58,5030.57,39.73,6120.85,113.47,236.84,92.71756,0.04,18.52,4714.3438938,27.28446,32051.54,,1554.7214196,20.47732,3208.0270726999997,,629.4540099,10.59337,427.04329929999994,,22.6869832,92.83,82.8205955,37.92,4608.67,0.10662,1091.4,0.12708,888653.555459,0.00592,701768.42,False,2026,4,April,FY2026-27
2026-04-10,14.01044,936895.015979494,330.69613,204745.331666058,0.661,29.56,7806.78,107022.99,131.22,26258.22,40.28,7664.47,211.81,28512.56,118.32,241.96,96.23061,0.05,20.26,4601.8536926,29.05206,41883.15,,1604.6495358,21.30541,3034.8750761,,669.7348584,10.05089,431.1835111,,22.364803,96.53,78.5885722,35.72,4811.07,0.0792,1045.55,0.13886,844371.605,0.00909,628683.3500000001,False,2026,4,April,FY2026-27
2026-04-11,4.33654,47847.670768813,203.02474,45183.319645434,0.659,29.93,7700.14,96157.79,117.31,20771.52,55.89,1536.77,13.73,1547.68,128.19,250.63,85.92357,0.05,,3927.8762399,26.79865,,,1299.6152235,18.91587,1910.9376173,,589.8258361000001,9.72197,261.9226734,,23.3025301,92.66,37.0462797,33.2,4525.43,,978.38,,,,,False,2026,4,April,FY2026-27
2026-04-12,1.76781,18252.609229178,172.38276,22792.59329467,0.614,25.01,7575.18,77982.2,99.51,13625.44,120.29,2224.09,11.66,1252.02,126.93,243.64,71.91299,0.05,,2718.027299,27.78738,,,1307.4905009,18.24082,1531.1925445000002,,553.6427995,7.43362,205.2277588,,18.127116,81.3,10.4040278,27.33,3602.84,,759.08,,,,,False,2026,4,April,FY2026-27
2026-04-13,16.03062,990399.6634921442,320.21548,190985.443093327,0.6920000000000001,29.09,7755.89,104205.51,127.9,26307.21,98.29,6817.370000000001,36.82,6685.37,113.9,222.44,96.56969,0.05,25.8,3905.8758547,48.63867,36456.59,,2556.6594612999997,29.512880000000003,3987.0827166,,1006.1251442,6.03496,541.3476079000001,,22.118855900000003,90.19,62.731018500000005,36.83,4360.43,0.10431,1064.8,0.14153,858688.2913839,0.00532,664745.6799999999,False,2026,4,April,FY2026-27
2026-04-14,5.29981,97608.33130445,318.50962,74017.62379609201,0.6880000000000001,28.78,7397.29,87362.63,111.38,19657.21,44.7,1048.76,17.16,2216.18,113.34,226.01,82.89961,0.04,6.37,3231.6913416,22.733030000000003,8247.37,,1115.6141052,17.02156,1880.6871874,,511.1702461999999,9.68028,259.98412290000005,,23.9476357,82.06,44.333643599999995,30.81,3761.86,,883.09,,,,,False,2026,4,April,FY2026-27
2026-04-15,14.34927,975665.380394399,287.77648,176728.193887184,0.68,27.86,7617.48,98877.82,122.8,24588.17,69.93,7082.78,159.47,16167.11,113.56,225.46,88.53224,0.04,22.21,3525.5041398,35.43521,30598.59,,1860.5605518,23.72995,3372.8066237000003,,781.8292956,7.91556,468.7758556,,21.9253917,84.31,96.5552707,32.49,3983.1,0.09292,933.23,0.14578,860205.2907203,0.01164,674557.16,False,2026,4,April,FY2026-27
2026-04-16,13.56113,814557.6861098602,278.54402,166708.870431069,0.669,27.37,7443.62,96594.6,120.17,24371.64,83.85,6385.16,19.99,5945.02,115.64,233.08,88.54663,0.05,25.8,3353.5608905,27.8814,35819.94,,1423.3115035,20.97426,2658.3713063,,655.1673348,9.77693,385.1518444,,23.6601255,81.83,86.4653644,30.73,3891.46,0.09886,892.73,0.103065,881342.1231222,0.00664,510471.83,False,2026,4,April,FY2026-27
2026-04-17,13.22259,966525.356441708,301.58521,174497.641940765,0.67,27.63,7480.06,91887.9,114.76,22613.15,34.11,5504.849999999999,19.35,4964.48,117.98,240.04,83.60692,0.05,21.36,3140.8932059,29.22619,32222.04,,1486.6641309999998,20.81798,2653.4781818,,653.3710967999999,9.803709999999999,379.7602756,,23.3626749,79.43,55.948033200000005,29.6,3719.32,0.08601,857.84,0.11749,854796.1850926,0.01157,553266.29,False,2026,4,April,FY2026-27
2026-04-18,11.49487,254462.42364655796,341.66062,140001.736126999,0.669,27.67,7555.21,93482.06,108.59,21304.37,121.23,6003.92,28.6,5349.35,124.46,242.82,78.87791,0.05,17.96,3067.114495,26.00629,26858.9,,1287.2702058,17.99452,1777.5604653,,597.2003958,9.69675,278.14920970000003,,22.4826958,82.2,103.0980372,28.36,3863.98,0.00166,828.17,0.0,15457.02,0.0,0.0,False,2026,4,April,FY2026-27
2026-04-19,1.9301,19876.94898151,171.52998,24218.791530228,0.685,26.31,7388.92,79012.63,91.41,13405.3,5.45,915.8,6.84,497.17,124.88,239.66,65.2369,0.05,,2445.8815058,29.0454,,,2103.5132702,18.0977,1616.983317,,986.3662126,7.54361,218.7067078,,18.2288527,76.0,32.1193449,23.4,3289.46,,652.37,,,,,False,2026,4,April,FY2026-27
2026-04-20,13.04416,829326.442815018,314.33515,164927.434770235,0.7,27.43,7380.2,101417.94,115.76,23785.36,218.69,8518.939999999999,68.65,8188.49,118.57,221.16,86.82298,0.05,17.66,4048.5228211,49.6319,22723.84,,3042.0561975,28.29696,4790.876813500001,,1313.4057991,5.72455,537.254278,,20.6740253,78.62,72.16323709999999,28.45,3622.57,0.09431,820.88,0.119185,888678.8971487,0.00634,549558.8,False,2026,4,April,FY2026-27
2026-04-21,12.57496,755838.063505531,266.90829,153264.010239271,0.82,30.79,7194.62,91391.57,111.03,22508.95,104.83,8859.95,24.96,5882.75,116.57,223.18,81.97242,0.04,19.07,4054.7362934,27.8616,27480.65,,1510.6065763999998,19.50177,4971.1616964,,648.9141258,9.53735,390.6864727,,21.1036184,72.88,85.53555220000001,26.3,3338.73,0.09284,752.27,0.14978,880537.5204882,0.00401,532979.7000000001,False,2026,4,April,FY2026-27
2026-04-22,12.32865,733048.250108376,271.78806,140393.24590221202,0.838,30.92,7294.0,91205.61,111.34,22314.88,145.95999999999998,10574.88,32.09,5282.47,119.46,230.94,78.7268,0.05,17.77,3777.6566083,28.45379,27761.91,,1464.6279251,19.50749,2633.3657562999997,,585.4570801,9.548890000000002,360.3539875,,23.12579,73.14,94.0694879,26.34,3324.51,0.09299,748.65,0.14421,880853.439,0.00792,500305.44000000006,False,2026,4,April,FY2026-27
2026-04-23,11.18519,691631.645086167,255.2378,130181.284564439,0.838,30.29,7069.4,85193.86,108.65,21204.37,32.84,8892.95,12.06,4286.91,116.69,228.45,75.43958,0.04,15.48,3735.7029901,28.37044,24546.61,,1473.9318397,18.82381,2880.5871788,,557.1882409,9.39553,382.696644,,22.4612828,67.44,75.73536840000001,25.12,3051.23,0.08817,704.04,0.144375,891031.0507194,0.00898,527026.26,False,2026,4,April,FY2026-27
2026-04-24,13.12543,873274.861662555,265.24887,173169.48769188602,0.899,32.2,7283.75,89131.2,111.06,23074.11,201.38,11756.57,12.57,4858.74,119.32,232.88,76.87506,0.05,16.26,3821.374127,30.52522,25780.16,,1561.6455894,19.77282,2878.3583561,,608.232042,8.776079999999999,391.5355823,,22.6513981,72.5,96.6711277,27.33,3312.97,0.09229,767.23,0.14039,910833.2359807,0.008,567726.46,False,2026,4,April,FY2026-27
2026-04-25,4.42084,48405.074021006,192.13,42018.27039660701,0.928,34.55,7291.8,85213.1,107.31,19396.93,234.64,1697.3,17.13,2272.8,127.94,241.8,73.93819,0.05,,3613.7165808,27.41775,,,1298.3131545,17.726509999999998,1859.895823,,543.3629172,9.4855,256.9423753,,19.3394786,75.32,33.9837604,26.55,3415.45,,747.94,,,,,False,2026,4,April,FY2026-27
2026-04-26,1.74481,18365.123395448,166.86091,22569.064978781,0.843,28.36,7082.5,69044.68,89.12,12593.2,1.78,304.1,6.74,492.39,130.11,238.54,61.83015,0.05,,2735.607946,28.27952,,,1318.9871939,16.42675,1560.0721614,,484.3369078,6.91335,202.6663569,,15.295681299999998,67.7,8.8533173,20.45,2757.9,,539.85,,,,,False,2026,4,April,FY2026-27
2026-04-27,15.26728,882823.7838846231,275.40911,183717.007730948,0.889,31.24,7198.96,93068.62,116.74,24901.47,200.44,15178.82,56.22,6742.94,116.85,218.5,80.29588,0.05,22.32,4214.2425059,49.75395,29370.19,,2574.6368841,26.81946,4165.4848041000005,,877.0260966,5.39704,531.2247207,,21.1010769,73.74,78.3579745,26.2,3382.2,0.08895,747.36,0.13497,931550.1700995,0.00567,559941.0700000001,False,2026,4,April,FY2026-27
2026-04-28,13.45995,829184.6460512979,261.35788,171461.06787054098,0.939,32.919999999999995,7124.7,90032.0,111.56,24207.3,195.31,12095.04,77.59,7517.93,117.54,227.18,78.05964,0.05,24.16,4304.9995934,28.30451,33449.79,,1485.753839,19.34775,2950.1083368,,572.0803394,9.31822,414.8484657,,22.923271899999996,72.25,74.14761959999998,26.5,3287.08,0.08506,746.95,0.12407,922885.3946741,0.00838,474073.87000000005,False,2026,4,April,FY2026-27
2026-04-29,13.28564,949736.4531150352,294.85237,212425.260575599,0.869,29.59,7019.09,91198.31,114.74,25055.89,234.23,13077.21,17.2,5083.19,120.9,232.57,80.21646,0.05,17.48,4922.4157991,24.02462,27502.52,,1338.7156025999998,17.455099999999998,3034.3077696,,526.1586612,9.30516,376.5587638,,22.1672533,71.31,92.2953241,25.23,3231.88,0.08289,707.19,0.123055,935405.303,0.00718,517919.44,False,2026,4,April,FY2026-27
